symbol,entry_date,entry_price,base_pct,t_return,hold_return,alpha,trades
600180.SH,2024-12-05,4.89,50,158.79,-19.63,178.42,38
600180.SH,2024-12-05,4.89,70,138.86,-19.63,158.49,34
001211.SZ,2024-12-05,20.33,30,238.51,23.51,215.0,39
001211.SZ,2024-12-05,20.33,50,204.89,23.51,181.38,32
001211.SZ,2024-12-05,20.33,70,160.18,23.51,136.67,24
000726.SZ,2024-12-05,6.56,30,95.9,4.88,91.02,24
000726.SZ,2024-12-05,6.56,50,93.94,4.88,89.07,22
000726.SZ,2024-12-05,6.56,70,73.11,4.88,68.23,16
603988.SH,2024-12-05,24.37,30,192.38,-1.68,194.06,40
603988.SH,2024-12-05,24.37,50,182.54,-1.68,184.22,38
603988.SH,2024-12-05,24.37,70,132.15,-1.68,133.84,28
600237.SH,2024-12-05,7.43,30,194.04,19.65,174.39,43
600237.SH,2024-12-05,7.43,50,163.85,19.65,144.2,35
600237.SH,2024-12-05,7.43,70,125.27,19.65,105.62,25
601700.SH,2024-12-05,4.96,30,152.72,6.65,146.07,37
601700.SH,2024-12-05,4.96,50,155.05,6.65,148.4,35
601700.SH,2024-12-05,4.96,70,137.32,6.65,130.67,30
600566.SH,2024-12-04,27.59,30,102.27,-2.86,105.13,28
600566.SH,2024-12-04,27.59,50,101.61,-2.86,104.47,26
600566.SH,2024-12-04,27.59,70,101.97,-2.86,104.83,24
600080.SH,2024-12-05,7.21,30,236.78,5.55,231.23,46
600080.SH,2024-12-05,7.21,50,225.33,5.55,219.78,42
600080.SH,2024-12-05,7.21,70,160.89,5.55,155.35,30
603888.SH,2024-12-05,19.19,30,146.16,-2.55,148.71,30
603888.SH,2024-12-05,19.19,50,135.61,-2.55,138.16,28
603888.SH,2024-12-05,19.19,70,105.5,-2.55,108.05,22
001311.SZ,2024-12-05,21.83,30,254.67,35.91,218.75,51
001311.SZ,2024-12-05,21.83,50,249.69,35.91,213.78,47
001311.SZ,2024-12-05,21.83,70,175.1,35.91,139.19,31
000626.SZ,2024-12-05,7.07,30,228.4,7.78,220.63,46
000626.SZ,2024-12-05,7.07,50,210.61,7.78,202.83,42
000626.SZ,2024-12-05,7.07,70,169.74,7.78,161.96,34
301020.SZ,2024-12-05,20.36,30,219.27,6.04,213.23,42
301020.SZ,2024-12-05,20.36,50,199.85,6.04,193.81,38
301020.SZ,2024-12-05,20.36,70,170.83,6.04,164.78,32
300517.SZ,2024-12-05,9.8,30,288.89,7.65,281.24,52
300517.SZ,2024-12-05,9.8,50,243.68,7.65,236.02,44
300517.SZ,2024-12-05,9.8,70,179.2,7.65,171.55,32
300246.SZ,2024-12-05,7.7,30,167.16,1.04,166.12,34
300246.SZ,2024-12-05,7.7,50,147.38,1.04,146.34,30
300246.SZ,2024-12-05,7.7,70,108.5,1.04,107.47,22
000933.SZ,2024-12-05,16.29,30,245.0,55.25,189.75,41
000933.SZ,2024-12-05,16.29,50,253.59,55.25,198.34,39
000933.SZ,2024-12-05,16.29,70,224.57,55.25,169.32,32
301297.SZ,2024-12-05,47.87,30,118.09,-23.67,141.75,34
301297.SZ,2024-12-05,47.87,50,118.09,-23.67,141.75,34
301297.SZ,2024-12-05,47.87,70,90.63,-23.67,114.3,28
301120.SZ,2024-12-05,10.32,30,343.06,74.03,269.02,46
301120.SZ,2024-12-05,10.32,50,346.17,74.03,272.14,45
301120.SZ,2024-12-05,10.32,70,259.57,74.03,185.54,33
300417.SZ,2024-12-05,14.28,30,199.68,-10.15,209.84,53
300417.SZ,2024-12-05,14.28,50,191.94,-10.15,202.09,49
300417.SZ,2024-12-05,14.28,70,157.35,-10.15,167.5,39
300346.SZ,2024-12-05,34.63,30,231.64,31.62,200.02,51
300346.SZ,2024-12-05,34.63,50,203.54,31.62,171.92,43
300346.SZ,2024-12-05,34.63,70,168.85,31.62,137.23,33
301397.SZ,2024-12-05,21.13,30,377.09,49.98,327.12,52
301397.SZ,2024-12-05,21.13,50,322.05,49.98,272.08,44
301397.SZ,2024-12-05,21.13,70,242.5,49.98,192.52,30
000833.SZ,2024-12-05,15.78,30,189.17,17.11,172.06,47
000833.SZ,2024-12-05,15.78,50,184.97,17.11,167.86,43
000833.SZ,2024-12-05,15.78,70,147.41,17.11,130.3,32
688009.SH,2024-12-05,6.26,30,38.99,-14.38,53.37,18
688009.SH,2024-12-05,6.26,50,38.83,-14.38,53.21,17
688009.SH,2024-12-05,6.26,70,38.4,-14.38,52.77,15
000950.SZ,2024-12-05,5.71,30,65.16,10.33,54.82,15
000950.SZ,2024-12-05,5.71,50,65.16,10.33,54.82,15
000950.SZ,2024-12-05,5.71,70,65.16,10.33,54.82,15
300092.SZ,2024-12-05,12.46,30,272.37,19.58,252.79,44
300092.SZ,2024-12-05,12.46,50,252.9,19.58,233.32,40
300092.SZ,2024-12-05,12.46,70,193.17,19.58,173.59,30
603218.SH,2024-12-05,12.63,30,212.08,-0.87,212.95,43
603218.SH,2024-12-05,12.63,50,191.65,-0.87,192.52,38
603218.SH,2024-12-05,12.63,70,152.28,-0.87,153.15,30
002189.SZ,2024-12-05,22.89,30,190.02,-4.15,194.17,40
002189.SZ,2024-12-05,22.89,50,171.2,-4.15,175.35,36
002189.SZ,2024-12-05,22.89,70,142.82,-4.15,146.97,30
301043.SZ,2024-12-05,29.03,30,327.77,91.22,236.55,51
301043.SZ,2024-12-05,29.03,50,296.35,91.22,205.13,45
301043.SZ,2024-12-05,29.03,70,232.16,91.22,140.94,31
300225.SZ,2024-10-09,7.14,30,154.66,-29.13,183.79,42
300225.SZ,2024-10-09,7.14,50,137.79,-29.13,166.92,38
300225.SZ,2024-10-09,7.14,70,122.64,-29.13,151.77,34
300192.SZ,2024-12-05,14.48,30,315.07,32.67,282.41,48
300192.SZ,2024-12-05,14.48,50,272.14,32.67,239.47,40
300192.SZ,2024-12-05,14.48,70,196.49,32.67,163.82,28
688109.SH,2024-11-28,26.74,30,415.61,366.9,48.7,39
688109.SH,2024-11-28,26.74,50,465.92,366.9,99.02,33
688109.SH,2024-11-28,26.74,70,496.13,366.9,129.22,23
688658.SH,2024-12-05,21.31,30,164.12,3.47,160.65,40
688658.SH,2024-12-05,21.31,50,144.36,3.47,140.89,36
688658.SH,2024-12-05,21.31,70,98.2,3.47,94.73,24
000850.SZ,2024-12-05,4.49,30,150.68,10.47,140.21,35
000850.SZ,2024-12-05,4.49,50,152.01,10.47,141.54,33
000850.SZ,2024-12-05,4.49,70,144.54,10.47,134.07,29
300474.SZ,2024-12-05,94.06,30,138.0,-17.38,155.38,41
300474.SZ,2024-12-05,94.06,50,120.52,-17.38,137.9,37
300474.SZ,2024-12-05,94.06,70,84.37,-17.38,101.76,27
603318.SH,2024-12-05,7.72,30,114.11,-17.36,131.47,31
603318.SH,2024-12-05,7.72,50,104.69,-17.36,122.05,28
603318.SH,2024-12-05,7.72,70,87.11,-17.36,104.47,24
000014.SZ,2024-12-05,12.98,30,196.81,2.93,193.88,42
000014.SZ,2024-12-05,12.98,50,178.66,2.93,175.74,38
000014.SZ,2024-12-05,12.98,70,152.64,2.93,149.71,32
600354.SH,2024-12-05,6.18,30,160.35,1.78,158.57,35
600354.SH,2024-12-05,6.18,50,158.37,1.78,156.59,33
600354.SH,2024-12-05,6.18,70,136.85,1.78,135.07,27
600405.SH,2024-12-05,5.12,30,214.95,-3.12,218.07,38
600405.SH,2024-12-05,5.12,50,188.75,-3.12,191.88,34
600405.SH,2024-12-05,5.12,70,165.42,-3.12,168.55,30
600505.SH,2024-12-05,11.27,30,214.6,12.51,202.09,40
600505.SH,2024-12-05,11.27,50,190.69,12.51,178.18,35
600505.SH,2024-12-05,11.27,70,154.08,12.51,141.57,27
002412.SZ,2024-12-05,6.48,30,201.18,-0.77,201.95,44
002412.SZ,2024-12-05,6.48,50,189.94,-0.77,190.71,40
002412.SZ,2024-12-05,6.48,70,168.2,-0.77,168.97,34
002343.SZ,2024-12-05,7.69,30,233.39,-8.19,241.58,51
002343.SZ,2024-12-05,7.69,50,192.12,-8.19,200.32,43
002343.SZ,2024-12-05,7.69,70,152.37,-8.19,160.57,33
301289.SZ,2024-12-05,49.04,30,203.37,16.13,187.24,39
301289.SZ,2024-12-05,49.04,50,199.63,16.13,183.5,37
301289.SZ,2024-12-05,49.04,70,165.61,16.13,149.48,31
688592.SH,2024-12-05,30.86,30,280.92,38.59,242.33,49
688592.SH,2024-12-05,30.86,50,248.92,38.59,210.32,43
688592.SH,2024-12-05,30.86,70,207.92,38.59,169.32,33
300509.SZ,2024-12-05,7.43,30,260.85,61.51,199.34,44
300509.SZ,2024-12-05,7.43,50,247.05,61.51,185.54,38
300509.SZ,2024-12-05,7.43,70,225.23,61.51,163.72,30
300258.SZ,2024-12-05,10.17,30,346.06,22.91,323.15,50
300258.SZ,2024-12-05,10.17,50,291.84,22.91,268.93,42
300258.SZ,2024-12-05,10.17,70,229.02,22.91,206.11,32
301389.SZ,2024-12-05,16.37,30,524.0,220.4,303.6,36
301389.SZ,2024-12-05,16.37,50,465.57,220.4,245.17,28
301389.SZ,2024-12-05,16.37,70,410.55,220.4,190.15,20
002512.SZ,2024-12-05,5.61,30,175.91,1.78,174.12,46
002512.SZ,2024-12-05,5.61,50,154.89,1.78,153.11,40
002512.SZ,2024-12-05,5.61,70,118.04,1.78,116.26,30
003025.SZ,2024-12-05,13.34,30,171.37,-1.05,172.42,34
003025.SZ,2024-12-05,13.34,50,152.16,-1.05,153.21,30
003025.SZ,2024-12-05,13.34,70,133.76,-1.05,134.81,26
002243.SZ,2024-12-05,9.03,30,164.74,-2.44,167.17,40
002243.SZ,2024-12-05,9.03,50,163.86,-2.44,166.3,38
002243.SZ,2024-12-05,9.03,70,143.67,-2.44,146.11,32
603683.SH,2024-12-05,10.07,30,443.88,171.1,272.78,40
603683.SH,2024-12-05,10.07,50,422.7,171.1,251.59,36
603683.SH,2024-12-05,10.07,70,391.19,171.1,220.09,30
688625.SH,2024-12-05,27.55,30,256.72,39.46,217.27,44
688625.SH,2024-12-05,27.55,50,231.99,39.46,192.53,38
688625.SH,2024-12-05,27.55,70,186.54,39.46,147.08,28
300409.SZ,2024-12-05,16.24,30,223.1,32.02,191.08,42
300409.SZ,2024-12-05,16.24,50,209.37,32.02,177.35,36
300409.SZ,2024-12-05,16.24,70,184.61,32.02,152.59,29
300358.SZ,2024-12-05,8.39,30,175.85,3.46,172.39,36
300358.SZ,2024-12-05,8.39,50,157.43,3.46,153.98,32
300358.SZ,2024-12-05,8.39,70,139.97,3.46,136.51,28
603365.SH,2024-12-05,15.03,30,280.7,35.46,245.24,45
603365.SH,2024-12-05,15.03,50,258.55,35.46,223.09,40
603365.SH,2024-12-05,15.03,70,212.29,35.46,176.83,32
000069.SZ,2024-12-06,3.1,30,119.96,-17.42,137.38,34
000069.SZ,2024-12-06,3.1,50,119.96,-17.42,137.38,34
000069.SZ,2024-12-06,3.1,70,111.65,-17.42,129.06,32
000738.SZ,2024-12-05,21.6,30,100.94,-10.93,111.86,31
000738.SZ,2024-12-05,21.6,50,99.97,-10.93,110.89,29
000738.SZ,2024-12-05,21.6,70,89.99,-10.93,100.92,25
600329.SH,2024-12-05,30.46,30,172.22,50.95,121.26,30
600329.SH,2024-12-05,30.46,50,179.98,50.95,129.03,28
600329.SH,2024-12-05,30.46,70,188.81,50.95,137.86,26
600478.SH,2024-12-05,4.78,30,276.97,35.56,241.41,44
600478.SH,2024-12-05,4.78,50,258.36,35.56,222.8,40
600478.SH,2024-12-05,4.78,70,216.48,35.56,180.91,32
000638.SZ,2024-12-04,5.73,30,263.08,-25.65,288.74,66
000638.SZ,2024-12-04,5.73,50,214.3,-25.65,239.95,56
000638.SZ,2024-12-04,5.73,70,143.93,-25.65,169.58,40
603896.SH,2024-12-05,22.41,30,74.45,-14.37,88.81,21
603896.SH,2024-12-05,22.41,50,72.82,-14.37,87.19,20
603896.SH,2024-12-05,22.41,70,70.39,-14.37,84.76,18
600229.SH,2024-12-05,7.97,30,144.67,-21.08,165.75,38
600229.SH,2024-12-05,7.97,50,144.67,-21.08,165.75,38
600229.SH,2024-12-05,7.97,70,109.28,-21.08,130.36,30
600578.SH,2024-12-05,3.54,30,171.28,29.1,142.18,31
600578.SH,2024-12-05,3.54,50,176.69,29.1,147.59,29
600578.SH,2024-12-05,3.54,70,155.92,29.1,126.82,23
000978.SZ,2024-12-05,6.77,30,158.78,-1.33,160.11,37
000978.SZ,2024-12-05,6.77,50,159.22,-1.33,160.55,35
000978.SZ,2024-12-05,6.77,70,122.18,-1.33,123.51,27
002316.SZ,2024-12-04,3.26,30,307.44,41.1,266.34,42
002316.SZ,2024-12-04,3.26,50,286.01,41.1,244.91,38
002316.SZ,2024-12-04,3.26,70,265.16,41.1,224.06,34
603087.SH,2024-12-05,44.58,30,183.71,47.89,135.82,27
603087.SH,2024-12-05,44.58,50,163.17,47.89,115.27,23
603087.SH,2024-12-05,44.58,70,142.69,47.89,94.8,19
688021.SH,2024-12-05,12.26,30,233.61,41.76,191.85,34
688021.SH,2024-12-05,12.26,50,215.3,41.76,173.54,30
688021.SH,2024-12-05,12.26,70,171.4,41.76,129.64,22
603230.SH,2024-12-05,12.68,30,148.63,2.05,146.58,33
603230.SH,2024-12-05,12.68,50,138.89,2.05,136.84,30
603230.SH,2024-12-05,12.68,70,120.32,2.05,118.27,25
688296.SH,2024-12-05,12.93,30,204.44,-1.78,206.22,42
688296.SH,2024-12-05,12.93,50,165.13,-1.78,166.91,34
688296.SH,2024-12-05,12.93,70,127.48,-1.78,129.25,26
002216.SZ,2024-12-05,11.73,30,174.78,-2.73,177.51,38
002216.SZ,2024-12-05,11.73,50,174.22,-2.73,176.94,36
002216.SZ,2024-12-05,11.73,70,144.04,-2.73,146.77,30
000878.SZ,2024-11-22,12.35,30,186.84,36.84,150.0,34
000878.SZ,2024-11-22,12.35,50,192.16,36.84,155.32,32
000878.SZ,2024-11-22,12.35,70,175.88,36.84,139.04,26
688670.SH,2024-12-05,15.85,30,172.69,39.31,133.39,37
688670.SH,2024-12-05,15.85,50,184.63,39.31,145.33,35
688670.SH,2024-12-05,15.85,70,150.56,39.31,111.26,26
603187.SH,2024-12-05,10.98,30,252.81,31.79,221.03,40
603187.SH,2024-12-05,10.98,50,230.58,31.79,198.8,36
603187.SH,2024-12-05,10.98,70,200.23,31.79,168.45,30
688121.SH,2024-12-05,13.19,30,149.0,-6.52,155.52,37
688121.SH,2024-12-05,13.19,50,149.48,-6.52,156.0,35
688121.SH,2024-12-05,13.19,70,111.64,-6.52,118.16,27
002547.SZ,2024-12-05,6.15,30,186.95,-28.13,215.08,52
002547.SZ,2024-12-05,6.15,50,147.34,-28.13,175.47,44
002547.SZ,2024-12-05,6.15,70,94.9,-28.13,123.03,32
603330.SH,2024-11-29,7.26,30,213.93,-0.83,214.75,42
603330.SH,2024-11-29,7.26,50,182.72,-0.83,183.54,36
603330.SH,2024-11-29,7.26,70,141.65,-0.83,142.48,28
688396.SH,2024-12-05,49.17,30,204.09,13.95,190.14,42
688396.SH,2024-12-05,49.17,50,181.69,13.95,167.74,38
688396.SH,2024-12-05,49.17,70,160.94,13.95,146.99,33
605286.SH,2024-12-05,32.1,30,380.2,12.65,367.55,60
605286.SH,2024-12-05,32.1,50,344.52,12.65,331.87,54
605286.SH,2024-12-05,32.1,70,257.76,12.65,245.11,40
300796.SZ,2024-12-05,10.64,30,148.99,-22.46,171.46,34
300796.SZ,2024-12-05,10.64,50,148.99,-22.46,171.46,34
300796.SZ,2024-12-05,10.64,70,116.19,-22.46,138.65,28
000905.SZ,2024-11-28,6.53,30,355.21,95.1,260.11,51
000905.SZ,2024-11-28,6.53,50,369.78,95.1,274.68,49
000905.SZ,2024-11-28,6.53,70,316.0,95.1,220.9,39
300270.SZ,2024-11-28,7.74,30,256.89,45.22,211.67,44
300270.SZ,2024-11-28,7.74,50,244.11,45.22,198.89,38
300270.SZ,2024-11-28,7.74,70,203.77,45.22,158.55,28
300521.SZ,2024-12-05,19.61,30,403.08,33.35,369.73,58
300521.SZ,2024-12-05,19.61,50,349.95,33.35,316.6,50
300521.SZ,2024-12-05,19.61,70,299.7,33.35,266.35,42
301016.SZ,2024-12-05,17.42,30,255.53,3.79,251.75,48
301016.SZ,2024-12-05,17.42,50,237.75,3.79,233.96,44
301016.SZ,2024-12-05,17.42,70,193.81,3.79,190.03,36
300696.SZ,2024-12-05,17.06,30,367.75,51.11,316.64,56
300696.SZ,2024-12-05,17.06,50,333.91,51.11,282.8,50
300696.SZ,2024-12-05,17.06,70,276.05,51.11,224.94,39
300370.SZ,2024-12-05,4.04,30,93.75,-37.87,131.62,34
300370.SZ,2024-12-05,4.04,50,93.75,-37.87,131.62,34
300370.SZ,2024-12-05,4.04,70,76.4,-37.87,114.27,30
300421.SZ,2024-12-05,14.29,30,285.68,91.81,193.87,47
300421.SZ,2024-12-05,14.29,50,281.67,91.81,189.86,41
300421.SZ,2024-12-05,14.29,70,224.5,91.81,132.69,29
301116.SZ,2024-12-05,13.93,30,147.85,-19.17,167.02,39
301116.SZ,2024-12-05,13.93,50,147.85,-19.17,167.02,39
301116.SZ,2024-12-05,13.93,70,145.85,-19.17,165.02,38
000710.SZ,2024-12-05,9.67,30,298.48,14.99,283.49,42
000710.SZ,2024-12-05,9.67,50,271.55,14.99,256.55,38
000710.SZ,2024-12-05,9.67,70,202.19,14.99,187.2,28
001227.SZ,2024-12-05,2.47,30,51.99,-7.29,59.28,13
001227.SZ,2024-12-05,2.47,50,40.46,-7.29,47.75,10
001227.SZ,2024-12-05,2.47,70,20.96,-7.29,28.24,6
300983.SZ,2024-12-05,19.03,30,203.64,35.52,168.12,38
300983.SZ,2024-12-05,19.03,50,211.6,35.52,176.08,36
300983.SZ,2024-12-05,19.03,70,174.2,35.52,138.67,26
002898.SZ,2024-12-04,11.66,30,225.55,18.7,206.85,48
002898.SZ,2024-12-04,11.66,50,187.33,18.7,168.63,40
002898.SZ,2024-12-04,11.66,70,142.23,18.7,123.53,29
601636.SH,2024-12-05,5.94,30,171.41,-0.67,172.09,34
601636.SH,2024-12-05,5.94,50,151.74,-0.67,152.42,30
601636.SH,2024-12-05,5.94,70,132.31,-0.67,132.98,26
600301.SH,2024-12-05,18.4,30,303.18,110.27,192.91,42
600301.SH,2024-12-05,18.4,50,275.91,110.27,165.64,34
600301.SH,2024-12-05,18.4,70,231.87,110.27,121.6,24
300883.SZ,2024-12-05,6.23,30,170.61,2.73,167.88,37
300883.SZ,2024-12-05,6.23,50,172.25,2.73,169.52,35
300883.SZ,2024-12-05,6.23,70,164.59,2.73,161.86,32
000610.SZ,2024-12-05,13.23,30,175.87,-4.61,180.48,36
000610.SZ,2024-12-05,13.23,50,164.1,-4.61,168.71,34
000610.SZ,2024-12-05,13.23,70,133.15,-4.61,137.76,28
600550.SH,2024-12-05,9.32,30,205.38,6.65,198.73,47
600550.SH,2024-12-05,9.32,50,202.77,6.65,196.12,45
600550.SH,2024-12-05,9.32,70,174.22,6.65,167.57,38
600201.SH,2024-12-05,6.88,30,228.08,122.09,105.99,37
600201.SH,2024-12-05,6.88,50,236.89,122.09,114.8,33
600201.SH,2024-12-05,6.88,70,211.65,122.09,89.56,23
002998.SZ,2024-12-05,6.14,30,220.01,18.4,201.61,36
002998.SZ,2024-12-05,6.14,50,200.59,18.4,182.19,32
002998.SZ,2024-12-05,6.14,70,168.59,18.4,150.19,26
600433.SH,2024-12-05,3.4,30,154.47,-8.82,163.3,35
600433.SH,2024-12-05,3.4,50,153.54,-8.82,162.36,34
600433.SH,2024-12-05,3.4,70,114.5,-8.82,123.32,26
600362.SH,2024-12-05,20.08,30,240.8,104.28,136.52,32
600362.SH,2024-12-05,20.08,50,259.67,104.28,155.39,30
600362.SH,2024-12-05,20.08,70,238.24,104.28,133.96,25
600684.SH,2024-12-05,3.7,30,197.31,16.49,180.83,34
600684.SH,2024-12-05,3.7,50,173.92,16.49,157.43,30
600684.SH,2024-12-05,3.7,70,153.61,16.49,137.12,26
605298.SH,2024-12-05,15.14,30,413.36,163.61,249.76,45
605298.SH,2024-12-05,15.14,50,384.65,163.61,221.04,41
605298.SH,2024-12-05,15.14,70,340.53,163.61,176.93,33
600533.SH,2024-12-05,2.72,30,235.58,-9.19,244.77,52
600533.SH,2024-12-05,2.72,50,217.68,-9.19,226.87,48
600533.SH,2024-12-05,2.72,70,178.07,-9.19,187.26,40
600262.SH,2024-12-05,19.49,30,321.03,26.06,294.97,53
600262.SH,2024-12-05,19.49,50,280.34,26.06,254.28,46
600262.SH,2024-12-05,19.49,70,186.44,26.06,160.37,30
605398.SH,2024-12-05,21.76,30,311.89,23.39,288.5,38
605398.SH,2024-12-05,21.76,50,311.89,23.39,288.5,38
605398.SH,2024-12-05,21.76,70,256.18,23.39,232.79,32
600784.SH,2024-12-05,6.53,30,138.62,-4.75,143.36,32
600784.SH,2024-12-05,6.53,50,138.2,-4.75,142.95,30
600784.SH,2024-12-05,6.53,70,99.86,-4.75,104.6,22
300213.SZ,2024-12-05,8.75,30,213.1,3.09,210.01,46
300213.SZ,2024-12-05,8.75,50,183.18,3.09,180.09,40
300213.SZ,2024-12-05,8.75,70,143.24,3.09,140.15,31
301075.SZ,2024-11-28,21.02,30,376.28,128.12,248.17,38
301075.SZ,2024-11-28,21.02,50,380.61,128.12,252.5,35
301075.SZ,2024-11-28,21.02,70,333.36,128.12,205.25,27
300542.SZ,2024-11-21,25.49,30,104.59,-23.85,128.45,31
300542.SZ,2024-11-21,25.49,50,86.07,-23.85,109.92,27
300542.SZ,2024-11-21,25.49,70,60.51,-23.85,84.36,21
688288.SH,2024-12-05,19.56,30,322.65,29.6,293.05,42
688288.SH,2024-12-05,19.56,50,283.68,29.6,254.08,36
688288.SH,2024-12-05,19.56,70,230.78,29.6,201.18,28
000966.SZ,2024-12-05,4.82,30,85.15,-11.83,96.98,22
000966.SZ,2024-12-05,4.82,50,74.35,-11.83,86.18,19
000966.SZ,2024-12-05,4.82,70,44.66,-11.83,56.49,12
603099.SH,2024-12-05,46.17,30,202.12,5.76,196.36,46
603099.SH,2024-12-05,46.17,50,185.2,5.76,179.44,42
603099.SH,2024-12-05,46.17,70,143.97,5.76,138.21,32
002459.SZ,2024-12-05,16.45,30,151.2,-33.25,184.45,50
002459.SZ,2024-12-05,16.45,50,136.81,-33.25,170.06,46
002459.SZ,2024-12-05,16.45,70,115.38,-33.25,148.63,40
688388.SH,2024-12-05,16.62,30,366.35,109.99,256.36,47
688388.SH,2024-12-05,16.62,50,386.94,109.99,276.96,45
688388.SH,2024-12-05,16.62,70,355.84,109.99,245.85,39
300313.SZ,2024-12-04,6.65,30,205.82,22.56,183.26,32
300313.SZ,2024-12-04,6.65,50,176.89,22.56,154.33,28
300313.SZ,2024-12-04,6.65,70,126.2,22.56,103.65,20
301175.SZ,2024-12-05,5.34,30,93.85,2.62,91.23,21
301175.SZ,2024-12-05,5.34,50,93.85,2.62,91.23,21
301175.SZ,2024-12-05,5.34,70,93.85,2.62,91.23,21
300442.SZ,2024-12-05,33.44,30,426.03,53.86,372.17,49
300442.SZ,2024-12-05,33.44,50,372.24,53.86,318.39,43
300442.SZ,2024-12-05,33.44,70,289.2,53.86,235.34,33
002208.SZ,2024-12-05,9.12,30,193.16,10.09,183.08,40
002208.SZ,2024-12-05,9.12,50,187.98,10.09,177.89,38
002208.SZ,2024-12-05,9.12,70,165.68,10.09,155.59,34
002559.SZ,2024-12-05,11.02,30,188.01,-13.88,201.9,44
002559.SZ,2024-12-05,11.02,50,149.36,-13.88,163.24,36
002559.SZ,2024-12-05,11.02,70,103.71,-13.88,117.59,26
603199.SH,2024-12-05,32.84,30,110.48,13.43,97.05,24
603199.SH,2024-12-05,32.84,50,110.13,13.43,96.7,22
603199.SH,2024-12-05,32.84,70,111.46,13.43,98.03,20
601179.SH,2024-12-05,7.59,30,90.87,23.72,67.16,23
601179.SH,2024-12-05,7.59,50,98.02,23.72,74.31,21
601179.SH,2024-12-05,7.59,70,92.97,23.72,69.25,18
601628.SH,2024-12-06,43.07,30,82.13,7.57,74.56,25
601628.SH,2024-12-06,43.07,50,84.68,7.57,77.11,23
601628.SH,2024-12-06,43.07,70,88.05,7.57,80.48,21
002886.SZ,2024-12-05,17.66,30,275.13,6.85,268.28,48
002886.SZ,2024-12-05,17.66,50,228.38,6.85,221.53,40
002886.SZ,2024-12-05,17.66,70,162.02,6.85,155.17,28
001239.SZ,2024-12-05,16.18,30,227.05,-4.76,231.81,47
001239.SZ,2024-12-05,16.18,50,216.64,-4.76,221.4,44
001239.SZ,2024-12-05,16.18,70,164.54,-4.76,169.3,34
002986.SZ,2024-12-05,12.04,30,105.36,-14.7,120.06,26
002986.SZ,2024-12-05,12.04,50,85.86,-14.7,100.56,22
002986.SZ,2024-12-05,12.04,70,67.42,-14.7,82.12,18
601728.SH,2024-12-05,6.35,30,170.88,4.25,166.63,28
601728.SH,2024-12-05,6.35,50,145.36,4.25,141.11,24
601728.SH,2024-12-05,6.35,70,109.14,4.25,104.89,18
001339.SZ,2024-12-05,40.71,30,310.14,15.33,294.81,48
001339.SZ,2024-12-05,40.71,50,259.24,15.33,243.91,40
001339.SZ,2024-12-05,40.71,70,185.73,15.33,170.4,28
301008.SZ,2024-12-05,21.56,30,330.65,48.47,282.18,48
301008.SZ,2024-12-05,21.56,50,285.24,48.47,236.77,40
301008.SZ,2024-12-05,21.56,70,216.61,48.47,168.14,28
002693.SZ,2024-12-04,23.5,30,18.05,-72.77,90.81,44
002693.SZ,2024-12-04,23.5,50,14.32,-72.77,87.09,42
002693.SZ,2024-12-04,23.5,70,0.14,-72.77,72.91,34
300788.SZ,2024-12-05,33.15,30,129.51,-17.98,147.49,30
300788.SZ,2024-12-05,33.15,50,129.51,-17.98,147.49,30
300788.SZ,2024-12-05,33.15,70,96.95,-17.98,114.93,24
002375.SZ,2024-12-05,4.15,30,187.46,-11.33,198.79,43
002375.SZ,2024-12-05,4.15,50,176.94,-11.33,188.27,40
002375.SZ,2024-12-05,4.15,70,138.79,-11.33,150.12,32
002424.SZ,2024-12-04,4.01,30,246.08,31.67,214.41,36
002424.SZ,2024-12-04,4.01,50,225.17,31.67,193.49,32
002424.SZ,2024-12-04,4.01,70,162.35,31.67,130.68,22
002793.SZ,2024-12-05,4.37,30,284.35,10.98,273.36,52
002793.SZ,2024-12-05,4.37,50,264.7,10.98,253.72,48
002793.SZ,2024-12-05,4.37,70,208.23,10.98,197.25,38
603353.SH,2024-12-05,17.35,30,216.65,51.87,164.77,42
603353.SH,2024-12-05,17.35,50,225.05,51.87,173.18,40
603353.SH,2024-12-05,17.35,70,222.8,51.87,170.93,36
301108.SZ,2024-12-05,19.82,30,286.66,63.62,223.04,41
301108.SZ,2024-12-05,19.82,50,299.49,63.62,235.87,39
301108.SZ,2024-12-05,19.82,70,225.77,63.62,162.15,27
002275.SZ,2024-12-05,13.98,30,109.39,2.93,106.45,22
002275.SZ,2024-12-05,13.98,50,107.4,2.93,104.46,21
002275.SZ,2024-12-05,13.98,70,85.93,2.93,82.99,17
688613.SH,2024-12-05,17.48,30,228.12,11.04,217.08,38
688613.SH,2024-12-05,17.48,50,179.03,11.04,167.99,30
688613.SH,2024-12-05,17.48,70,135.8,11.04,124.75,22
003013.SZ,2024-11-21,15.15,30,125.66,-8.32,133.97,27
003013.SZ,2024-11-21,15.15,50,124.28,-8.32,132.6,26
003013.SZ,2024-11-21,15.15,70,103.32,-8.32,111.63,22
002524.SZ,2024-12-05,4.5,30,194.17,-10.22,204.4,45
002524.SZ,2024-12-05,4.5,50,160.49,-10.22,170.71,37
002524.SZ,2024-12-05,4.5,70,109.9,-10.22,120.12,26
300688.SZ,2024-11-21,30.08,30,196.95,-5.78,202.73,38
